update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.22828124463558197,0.22828124463558197,DAD,0.23491621017456055,64,3.3595340251922607,,,,,,,,,,
2,0.22453126311302185,0.22453126311302185,DAD,0.02007460594177246,128,3.3596887588500977,,,,,,,,,,
3,0.23906250298023224,0.23906250298023224,DAD,0.019384384155273438,192,3.3596134185791016,,,,,,,,,,
4,0.22359374165534973,0.22359374165534973,DAD,0.018207311630249023,256,3.3590750694274902,,,,,,,,,,
5,0.22875000536441803,0.22875000536441803,DAD,0.017909765243530273,320,3.3587212562561035,,,,,,,,,,
6,0.22734375298023224,0.22734375298023224,DAD,0.017896652221679688,384,3.357527732849121,,,,,,,,,,
7,0.23203124105930328,0.23203124105930328,DAD,0.017865419387817383,448,3.356184720993042,,,,,,,,,,
8,0.21421875059604645,0.21421875059604645,DAD,0.01803302764892578,512,3.354654312133789,,,,,,,,,,
9,0.23203125596046448,0.23203125596046448,DAD,0.01789999008178711,576,3.3535056114196777,,,,,,,,,,
10,0.22078125178813934,0.2317187488079071,DAD,0.017949819564819336,640,3.3519370555877686,,,,,,,,,,
11,0.23343750834465027,0.24437499046325684,DAD,0.017901897430419922,704,3.3497369289398193,,,,,,,,,,
12,0.22359374165534973,0.22359374165534973,DAD,0.018062591552734375,768,3.3480937480926514,,,,,,,,,,
13,0.2278124988079071,0.2278124988079071,DAD,0.017856597900390625,832,3.3455846309661865,,,,,,,,,,
14,0.2240625023841858,0.2240625023841858,DAD,0.017844200134277344,896,3.342844009399414,,,,,,,,,,
15,0.22593751549720764,0.22593751549720764,DAD,0.017792940139770508,960,3.3396708965301514,,,,,,,,,,
16,0.2423437386751175,0.2423437386751175,DAD,0.017877817153930664,1024,3.337270498275757,,,,,,,,,,
17,0.2212499976158142,0.2212499976158142,DAD,0.01800823211669922,1088,3.3338184356689453,,,,,,,,,,
18,0.2240625023841858,0.24437499046325684,DAD,0.017854690551757812,1152,3.3296477794647217,,,,,,,,,,
19,0.21984374523162842,0.21984374523162842,DAD,0.017978906631469727,1216,3.325706958770752,,,,,,,,,,
20,0.22265625,0.22265625,DAD,0.01789116859436035,1280,3.3214011192321777,,,,,,,,,,
21,0.21796876192092896,0.21796876192092896,DAD,0.018741846084594727,1344,3.317232608795166,,,,,,,,,,
22,0.21375000476837158,0.21375000476837158,DAD,0.018198013305664062,1408,3.310880184173584,,,,,,,,,,
23,0.2264062464237213,0.2264062464237213,DAD,0.01797795295715332,1472,3.3065125942230225,,,,,,,,,,
24,0.21328124403953552,0.21328124403953552,DAD,0.019812345504760742,1536,3.300147533416748,,,,,,,,,,
25,0.22031249105930328,0.22031249105930328,DAD,0.017882585525512695,1600,3.293604612350464,0.20249999999999999,0.08625000000000002,1,-0.0,0.0078125,0.0,1,0.0,0.08625000000000002,0
26,0.20765626430511475,0.20765626430511475,DAD,0.018372535705566406,1664,3.285665512084961,,,,,,,,,,
