update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,48,144,48,-0.8630417624521844,0.16808010495355288,0.02372710220515728,-0.09233205020427704,3.3552565574645996,0.02302284725010395,0.2013888955116272,0.24925269186496735,0.678694486618042,0.8645833333333334,3.3886287212371826,3.3520348072052,3.3201770782470703,0.8916666666666666,0.10374916331657279,0.9,0.71,1.0,1.0,"[11, 4, 21]",0.8333333333333334,3,0.5660857389596289,3.3886935710906982,3.3577632109324136,3.321141501267751,3,1,3,0.1277074409824574,0.45056120886630463,0.578268649848762,observation-dependent adaptive,5,True,0.8916666666666666
2,ieee5_full,48,144,96,0.03873238216108746,0.1659954595382798,0.013283266685903072,-0.057754915207624435,3.3472585678100586,0.001218812307342887,0.02777777798473835,0.3777146339416504,0.17615485191345215,0.8333333333333334,3.3754475116729736,3.3450005054473877,3.315275192260742,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,48,144,144,-0.0025824970014558957,0.1500902753264954,0.01158270612359047,-0.04879762977361679,3.3360135555267334,-0.0054206233471632,0.02777777798473835,0.4146217405796051,0.21042367815971375,0.8458333333333333,3.3579294681549072,3.337904930114746,3.303866147994995,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,48,144,192,0.012735141139858288,0.10616370875029328,0.007197793107479811,-0.043444354087114334,3.323679208755493,0.004259712062776089,0.02083333395421505,0.4190203547477722,0.1678611934185028,0.8583333333333334,3.3454458713531494,3.3286497592926025,3.289857864379883,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,48,144,240,-0.07357379809763698,0.11762301916205377,0.007539115846157074,-0.03561103343963623,3.3130640983581543,0.005865795537829399,0.013888888992369175,0.4173663854598999,0.17191214859485626,0.9020833333333332,3.327883005142212,3.322779417037964,3.282146692276001,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,48,144,288,0.10923417069206635,0.11917924724511753,0.007266422733664513,-0.036335937678813934,3.3011741638183594,-0.004336312413215637,0.02083333395421505,0.4196992814540863,0.0852237269282341,0.8458333333333333,3.3011739253997803,3.3156509399414062,3.278653383255005,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,48,144,336,-0.06035142012864352,0.11629003743480962,0.007012566085904837,-0.03247104585170746,3.2872843742370605,-0.001067082048393786,0.02083333395421505,0.45712190866470337,0.10535197705030441,0.85,3.276174306869507,3.3069865703582764,3.271760940551758,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,48,144,384,-0.02494882270594439,0.1069203439127282,0.007044188678264618,-0.03497396409511566,3.278630256652832,-0.00026772584533318877,0.02083333395421505,0.46258196234703064,0.19038647413253784,0.875,3.2718565464019775,3.287888288497925,3.2662241458892822,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,48,144,432,0.06966008547253079,0.11904998142182274,0.007731748279184103,-0.03799610212445259,3.2635409832000732,-0.0004396703443489969,0.0555555559694767,0.4432423412799835,0.14000749588012695,0.8562499999999998,3.2897493839263916,3.2569026947021484,3.241384744644165,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,48,144,480,-0.06053147622919746,0.11313913149557975,0.006020315457135439,-0.027883006259799004,3.260364294052124,0.007763740140944719,0.02083333395421505,0.46710634231567383,0.02850685641169548,0.8562499999999998,3.3051540851593018,3.2490882873535156,3.222823143005371,0.8750000000000001,0.0721687836487032,0.9,0.8,0.99,1.0,"[20, 3, 7]",1.0,1,-0.0,3.30560040473938,3.240513245264689,3.228964904944102,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8750000000000001
