update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.22968749701976776,0.22968749701976776,RL-sBOED,0.2552757263183594,64,3.357556104660034,,,,,,,,,,
2,0.23859374225139618,0.23859374225139618,RL-sBOED,0.03485107421875,128,3.3462798595428467,,,,,,,,,,
3,0.22874999046325684,0.22874999046325684,RL-sBOED,0.032793521881103516,192,3.329592227935791,,,,,,,,,,
4,0.21421875059604645,0.21421875059604645,RL-sBOED,0.03326272964477539,256,3.306593894958496,,,,,,,,,,
5,0.21187499165534973,0.21187499165534973,RL-sBOED,0.03284811973571777,320,3.276735305786133,,,,,,,,,,
6,0.2264062613248825,0.2264062613248825,RL-sBOED,0.03263401985168457,384,3.240872383117676,,,,,,,,,,
7,0.2240625023841858,0.2240625023841858,RL-sBOED,0.0324251651763916,448,3.2022666931152344,,,,,,,,,,
8,0.21656250953674316,0.21656250953674316,RL-sBOED,0.03247714042663574,512,3.1636710166931152,,,,,,,,,,
9,0.21328124403953552,0.21328124403953552,RL-sBOED,0.0324862003326416,576,3.128356456756592,,,,,,,,,,
10,0.20624999701976776,0.20624999701976776,RL-sBOED,0.032217979431152344,640,3.0795202255249023,,,,,,,,,,
11,0.22359374165534973,0.22359374165534973,RL-sBOED,0.03229117393493652,704,3.0349881649017334,,,,,,,,,,
12,0.2095312625169754,0.2095312625169754,RL-sBOED,0.03224015235900879,768,2.9852585792541504,,,,,,,,,,
13,0.20343749225139618,0.20343749225139618,RL-sBOED,0.03222012519836426,832,2.9072864055633545,,,,,,,,,,
14,0.21656250953674316,0.21656250953674316,RL-sBOED,0.03211021423339844,896,2.8682432174682617,,,,,,,,,,
15,0.1823437511920929,0.1823437511920929,RL-sBOED,0.03238677978515625,960,2.898834228515625,,,,,,,,,,
16,0.21140626072883606,0.21140626072883606,RL-sBOED,0.03243708610534668,1024,2.9256951808929443,,,,,,,,,,
17,0.19500000774860382,0.19500000774860382,RL-sBOED,0.032602787017822266,1088,2.9456584453582764,,,,,,,,,,
18,0.19500000774860382,0.19500000774860382,RL-sBOED,0.03229832649230957,1152,2.9136276245117188,,,,,,,,,,
19,0.19078126549720764,0.19078126549720764,RL-sBOED,0.03289794921875,1216,2.8140506744384766,,,,,,,,,,
20,0.21046873927116394,0.21046873927116394,RL-sBOED,0.032438039779663086,1280,2.6952390670776367,,,,,,,,,,
21,0.2029687613248825,0.2029687613248825,RL-sBOED,0.032283782958984375,1344,2.5992870330810547,,,,,,,,,,
22,0.1912499964237213,0.1912499964237213,RL-sBOED,0.03302001953125,1408,2.5499043464660645,,,,,,,,,,
23,0.18046873807907104,0.18046873807907104,RL-sBOED,0.03273487091064453,1472,2.5079286098480225,,,,,,,,,,
24,0.1837500035762787,0.20406249165534973,RL-sBOED,0.0327303409576416,1536,2.520796298980713,,,,,,,,,,
25,0.19968751072883606,0.19968751072883606,RL-sBOED,0.03228592872619629,1600,2.5242795944213867,0.188671875,0.072421875,2,0.11113140431967991,0.015625,0.0,1,0.0,0.072421875,0
26,0.18140625953674316,0.18140625953674316,RL-sBOED,0.032544851303100586,1664,2.4671831130981445,,,,,,,,,,
27,0.19734373688697815,0.19734373688697815,RL-sBOED,0.03217649459838867,1728,2.4175026416778564,,,,,,,,,,
28,0.19921875,0.19921875,RL-sBOED,0.032210350036621094,1792,2.3245861530303955,,,,,,,,,,
29,0.17906248569488525,0.17906248569488525,RL-sBOED,0.032033681869506836,1856,2.249807596206665,,,,,,,,,,
30,0.19687500596046448,0.19687500596046448,RL-sBOED,0.03241467475891113,1920,2.1743671894073486,,,,,,,,,,
31,0.19078125059604645,0.19078125059604645,RL-sBOED,0.03267979621887207,1984,2.1045987606048584,,,,,,,,,,
32,0.18656249344348907,0.18656249344348907,RL-sBOED,0.03244495391845703,2048,2.0699944496154785,,,,,,,,,,
33,0.1912499964237213,0.1912499964237213,RL-sBOED,0.0324556827545166,2112,2.103078842163086,,,,,,,,,,
34,0.19078125059604645,0.19078125059604645,RL-sBOED,0.032299041748046875,2176,2.1570992469787598,,,,,,,,,,
